Year,Mineral,HS_Code,Flow,Country,Value_USD,Volume,Market_Share_Pct,Unit_Price,Country_Risk_Raw,Strategic_Vulnerability_Score,Anomaly_Flag,HHI_Risk_Score
2019-2020,Graphite-ArtificialGraphite,38011000,Import,ITALY,0.12,37800.0,0.4711425206124852,3.1746031746031746e-06,3.6,0.16961130742049466,1,5703.2022386890185
2019-2020,Graphite-ArtificialGraphite,38011000,Import,JAPAN,2.67,340644.0,10.482921083627796,7.83809490259626e-06,2.0,2.0965842167255593,1,5703.2022386890185
2019-2020,Graphite-ArtificialGraphite,38011000,Import,KOREA RP,0.31,27995.0,1.2171181782489204,1.1073405965350955e-05,2.8,0.3407930899096977,1,5703.2022386890185
2019-2020,Graphite-ArtificialGraphite,38011000,Import,MALAYSIA,0.27,868040.0,1.060070671378092,3.11045573936685e-07,4.5,0.47703180212014146,1,5703.2022386890185
2019-2020,Graphite-ArtificialGraphite,38011000,Import,MEXICO,0.0,227.0,0.0,0.0,5.8,0.0,1,5703.2022386890185
2019-2020,Graphite-ArtificialGraphite,38011000,Import,NETHERLAND,0.1,27027.0,0.3926187671770711,3.7000037000037003e-06,5.5,0.21594032194738913,1,5703.2022386890185
2019-2020,Graphite-ArtificialGraphite,38011000,Import,NORWAY,2.52,3090500.0,9.893992932862192,8.154020385050963e-07,1.1,1.0883392226148412,1,5703.2022386890185
2019-2020,Graphite-ArtificialGraphite,38011000,Import,OMAN,0.0,1.0,,0.0,5.5,0.0,1,5703.2022386890185
2019-2020,Graphite-ArtificialGraphite,38011000,Import,POLAND,0.07,13107.0,0.2748331370239498,5.340657663843748e-06,5.5,0.1511582253631724,1,5703.2022386890185
2019-2020,Graphite-ArtificialGraphite,38011000,Import,SINGAPORE,0.0,1.0,,0.0,2.3,0.0,1,5703.2022386890185
2019-2020,Graphite-ArtificialGraphite,38011000,Import,SPAIN,0.01,248.0,0.0392618767177071,4.032258064516129e-05,5.5,0.021594032194738908,1,5703.2022386890185
2019-2020,Graphite-ArtificialGraphite,38011000,Import,SWEDEN,0.1,35000.0,0.3926187671770711,2.8571428571428573e-06,1.8,0.07067137809187281,1,5703.2022386890185
2019-2020,Graphite-ArtificialGraphite,38011000,Import,SWITZERLAND,0.15,27745.0,0.5889281507656066,5.406379527842854e-06,5.5,0.3239104829210836,1,5703.2022386890185
2019-2020,Graphite-ArtificialGraphite,38011000,Import,TAIWAN,0.0,200.0,0.0,0.0,5.5,0.0,1,5703.2022386890185
2019-2020,Graphite-ArtificialGraphite,38011000,Import,THAILAND,0.0,1.0,,0.0,5.8,0.0,1,5703.2022386890185
2019-2020,Graphite-ArtificialGraphite,38011000,Import,U ARAB EMTS,0.0,1.0,,0.0,4.2,0.0,1,5703.2022386890185
2019-2020,Graphite-ArtificialGraphite,38011000,Import,U K,0.04,10857.0,0.1570475068708284,3.6842590034079396e-06,2.9,0.04554377699254024,1,5703.2022386890185
2019-2020,Graphite-ArtificialGraphite,38011000,Import,U S A,1.39,514171.0,5.457400863761288,2.703380781879958e-06,3.8,2.0738123282292893,1,5703.2022386890185
2020-2021,Graphite-ArtificialGraphite,38011000,Import,AUSTRALIA,0.01,14000.0,0.0402252614641995,7.142857142857143e-07,1.6,0.006436041834271921,1,5703.2022386890185
2020-2021,Graphite-ArtificialGraphite,38011000,Import,AUSTRIA,0.0,1.0,,0.0,5.5,0.0,1,5703.2022386890185
2020-2021,Graphite-ArtificialGraphite,38011000,Import,BAHARAIN IS,0.0,13000.0,0.0,0.0,5.5,0.0,1,5703.2022386890185
2020-2021,Graphite-ArtificialGraphite,38011000,Import,BELGIUM,0.28,53478.0,1.126307320997587,5.23579789820113e-06,5.5,0.6194690265486729,1,5703.2022386890185
2020-2021,Graphite-ArtificialGraphite,38011000,Import,BHUTAN,0.0,1.0,,0.0,5.5,0.0,1,5703.2022386890185
2020-2021,Graphite-ArtificialGraphite,38011000,Import,BRAZIL,0.0,1.0,,0.0,5.7,0.0,1,5703.2022386890185
2020-2021,Graphite-ArtificialGraphite,38011000,Import,CANADA,0.0,1.0,,0.0,1.5,0.0,1,5703.2022386890185
2020-2021,Graphite-ArtificialGraphite,38011000,Import,CHINA P RP,15.36,20891592.0,61.786001609010455,7.352240078209453e-07,5.3,32.746580852775544,-1,5703.2022386890185
2020-2021,Graphite-ArtificialGraphite,38011000,Import,DENMARK,0.02,10300.0,0.080450522928399,1.941747572815534e-06,5.5,0.04424778761061945,1,5703.2022386890185
2020-2021,Graphite-ArtificialGraphite,38011000,Import,FRANCE,0.63,100029.0,2.534191472244569,6.298173529676394e-06,2.3,0.5828640386162508,1,5703.2022386890185
2020-2021,Graphite-ArtificialGraphite,38011000,Import,GERMANY,0.82,287979.0,3.29847144006436,2.8474298473152555e-06,2.1,0.6926790024135157,1,5703.2022386890185
2020-2021,Graphite-ArtificialGraphite,38011000,Import,HONG KONG,0.23,310080.0,0.925181013676589,7.417440660474716e-07,3.5,0.3238133547868062,1,5703.2022386890185
2020-2021,Graphite-ArtificialGraphite,38011000,Import,INDONESIA,0.0,1.0,,0.0,5.4,0.0,1,5703.2022386890185
2020-2021,Graphite-ArtificialGraphite,38011000,Import,ITALY,0.18,54015.0,0.7240547063555913,3.3324076645376282e-06,3.6,0.2606596942880129,1,5703.2022386890185
2020-2021,Graphite-ArtificialGraphite,38011000,Import,JAPAN,1.81,249451.0,7.280772325020113,7.255934031132367e-06,2.0,1.4561544650040226,1,5703.2022386890185
2020-2021,Graphite-ArtificialGraphite,38011000,Import,KOREA RP,0.22,18246.0,0.8849557522123894,1.2057437246519785e-05,2.8,0.24778761061946902,1,5703.2022386890185
2020-2021,Graphite-ArtificialGraphite,38011000,Import,MALAYSIA,0.25,696000.0,1.005631536604988,3.5919540229885057e-07,4.5,0.45253419147224455,1,5703.2022386890185
2020-2021,Graphite-ArtificialGraphite,38011000,Import,MEXICO,0.0,227.0,0.0,0.0,5.8,0.0,1,5703.2022386890185
2020-2021,Graphite-ArtificialGraphite,38011000,Import,NETHERLAND,0.01,602.0,0.0402252614641995,1.6611295681063124e-05,5.5,0.022123893805309724,1,5703.2022386890185
2020-2021,Graphite-ArtificialGraphite,38011000,Import,NORWAY,2.51,3368000.0,10.096540627514075,7.452494061757719e-07,1.1,1.1106194690265485,1,5703.2022386890185
2020-2021,Graphite-ArtificialGraphite,38011000,Import,POLAND,0.0,5.0,0.0,0.0,5.5,0.0,1,5703.2022386890185
2020-2021,Graphite-ArtificialGraphite,38011000,Import,SINGAPORE,0.0,2.0,0.0,0.0,2.3,0.0,1,5703.2022386890185
2020-2021,Graphite-ArtificialGraphite,38011000,Import,SPAIN,0.0,120.0,0.0,0.0,5.5,0.0,1,5703.2022386890185
2020-2021,Graphite-ArtificialGraphite,38011000,Import,SWEDEN,0.26,77522.0,1.0458567980691875,3.3538866386316145e-06,1.8,0.18825422365245376,1,5703.2022386890185
2020-2021,Graphite-ArtificialGraphite,38011000,Import,SWITZERLAND,0.46,78923.0,1.850362027353178,5.828465719752164e-06,5.5,1.0176991150442478,1,5703.2022386890185
2020-2021,Graphite-ArtificialGraphite,38011000,Import,TAIWAN,0.03,5130.0,0.1206757843925985,5.8479532163742686e-06,5.5,0.06637168141592917,1,5703.2022386890185
2020-2021,Graphite-ArtificialGraphite,38011000,Import,THAILAND,0.0,1.0,0.0,0.0,5.8,0.0,1,5703.2022386890185
2020-2021,Graphite-ArtificialGraphite,38011000,Import,U ARAB EMTS,0.0,145.0,0.0,0.0,4.2,0.0,1,5703.2022386890185
2020-2021,Graphite-ArtificialGraphite,38011000,Import,U K,0.12,115379.0,0.4827031375703942,1.0400506157966354e-06,2.9,0.13998390989541432,1,5703.2022386890185
2020-2021,Graphite-ArtificialGraphite,38011000,Import,U S A,1.66,497985.0,6.677393403057119,3.3334337379639947e-06,3.8,2.537409493161705,1,5703.2022386890185
2021-2022,Graphite-ArtificialGraphite,38011000,Import,AUSTRALIA,0.01,13905.0,0.0230414746543778,7.191657677094571e-07,1.6,0.0036866359447004482,1,5703.2022386890185
2021-2022,Graphite-ArtificialGraphite,38011000,Import,AUSTRIA,0.0,68.0,0.0,0.0,5.5,0.0,1,5703.2022386890185
2021-2022,Graphite-ArtificialGraphite,38011000,Import,BAHARAIN IS,0.0,12000.0,0.0,0.0,5.5,0.0,1,5703.2022386890185
2021-2022,Graphite-ArtificialGraphite,38011000,Import,BELGIUM,1.03,799341.0,2.3732718894009217,1.288561452496494e-06,5.5,1.305299539170507,1,5703.2022386890185
2021-2022,Graphite-ArtificialGraphite,38011000,Import,BRAZIL,0.08,78720.0,0.184331797235023,1.0162601626016261e-06,5.7,0.1050691244239631,1,5703.2022386890185
2021-2022,Graphite-ArtificialGraphite,38011000,Import,CANADA,0.03,1546.0,0.0691244239631336,1.9404915912031046e-05,1.5,0.01036866359447004,1,5703.2022386890185
2021-2022,Graphite-ArtificialGraphite,38011000,Import,CHINA P RP,29.58,24648478.0,68.15668202764978,1.2000740978814188e-06,5.3,36.123041474654386,-1,5703.2022386890185
2021-2022,Graphite-ArtificialGraphite,38011000,Import,DENMARK,0.05,28000.0,0.1152073732718894,1.7857142857142859e-06,5.5,0.06336405529953917,1,5703.2022386890185
2021-2022,Graphite-ArtificialGraphite,38011000,Import,FRANCE,1.27,261399.0,2.926267281105991,4.85847306225349e-06,2.3,0.6730414746543779,1,5703.2022386890185
2021-2022,Graphite-ArtificialGraphite,38011000,Import,GERMANY,1.72,730335.0,3.963133640552995,2.355083626007243e-06,2.1,0.832258064516129,1,5703.2022386890185
2021-2022,Graphite-ArtificialGraphite,38011000,Import,HONG KONG,0.19,190996.0,0.4377880184331797,9.947852311043164e-07,3.5,0.1532258064516129,1,5703.2022386890185
2021-2022,Graphite-ArtificialGraphite,38011000,Import,ITALY,0.33,82185.0,0.7603686635944701,4.015331264829349e-06,3.6,0.27373271889400924,1,5703.2022386890185
2021-2022,Graphite-ArtificialGraphite,38011000,Import,JAPAN,2.22,531919.0,5.11520737327189,4.173567780056738e-06,2.0,1.023041474654378,-1,5703.2022386890185
2021-2022,Graphite-ArtificialGraphite,38011000,Import,KOREA RP,0.46,37810.0,1.0599078341013826,1.2166093626024861e-05,2.8,0.2967741935483871,1,5703.2022386890185
2021-2022,Graphite-ArtificialGraphite,38011000,Import,MALAYSIA,0.75,1596839.0,1.7281105990783412,4.696779074158384e-07,4.5,0.7776497695852536,1,5703.2022386890185
2021-2022,Graphite-ArtificialGraphite,38011000,Import,MEXICO,0.0,1.0,,0.0,5.8,0.0,1,5703.2022386890185
2021-2022,Graphite-ArtificialGraphite,38011000,Import,NETHERLAND,0.1,14724.0,0.2304147465437788,6.791632708503125e-06,5.5,0.12672811059907835,1,5703.2022386890185
2021-2022,Graphite-ArtificialGraphite,38011000,Import,NORWAY,0.82,1479742.0,1.889400921658986,5.541506559927338e-07,1.1,0.20783410138248848,1,5703.2022386890185
2021-2022,Graphite-ArtificialGraphite,38011000,Import,OMAN,0.02,97890.0,0.0460829493087557,2.0431096128307285e-07,5.5,0.025345622119815635,1,5703.2022386890185
2021-2022,Graphite-ArtificialGraphite,38011000,Import,POLAND,0.2,96992.0,0.4608294930875576,2.0620257340811613e-06,5.5,0.2534562211981567,1,5703.2022386890185
2021-2022,Graphite-ArtificialGraphite,38011000,Import,RUSSIA,0.03,24250.0,0.0691244239631336,1.2371134020618555e-06,6.7,0.04631336405529952,1,5703.2022386890185
2021-2022,Graphite-ArtificialGraphite,38011000,Import,SAUDI ARAB,0.01,19330.0,0.0230414746543778,5.173305742369374e-07,5.5,0.01267281105990779,1,5703.2022386890185
2021-2022,Graphite-ArtificialGraphite,38011000,Import,SINGAPORE,0.05,40265.0,0.1152073732718894,1.2417732522041475e-06,2.3,0.02649769585253456,1,5703.2022386890185
2021-2022,Graphite-ArtificialGraphite,38011000,Import,SOUTH AFRICA,0.54,638800.0,1.2442396313364057,8.453350031308704e-07,6.0,0.7465437788018434,1,5703.2022386890185
2021-2022,Graphite-ArtificialGraphite,38011000,Import,SPAIN,0.0,15.0,0.0,0.0,5.5,0.0,1,5703.2022386890185
2021-2022,Graphite-ArtificialGraphite,38011000,Import,SWEDEN,0.58,164019.0,1.3364055299539168,3.5361756869630953e-06,1.8,0.24055299539170502,1,5703.2022386890185
2021-2022,Graphite-ArtificialGraphite,38011000,Import,SWITZERLAND,0.48,85691.0,1.1059907834101383,5.601521746741197e-06,5.5,0.6082949308755761,1,5703.2022386890185
2021-2022,Graphite-ArtificialGraphite,38011000,Import,TAIWAN,0.0,1.0,,0.0,5.5,0.0,1,5703.2022386890185
2021-2022,Graphite-ArtificialGraphite,38011000,Import,THAILAND,0.0,1.0,,0.0,5.8,0.0,1,5703.2022386890185
2021-2022,Graphite-ArtificialGraphite,38011000,Import,U ARAB EMTS,0.0,1.0,0.0,0.0,4.2,0.0,1,5703.2022386890185
2021-2022,Graphite-ArtificialGraphite,38011000,Import,U K,0.13,75627.0,0.2995391705069125,1.7189628042894734e-06,2.9,0.08686635944700462,1,5703.2022386890185
2021-2022,Graphite-ArtificialGraphite,38011000,Import,U S A,2.72,503075.0,6.267281105990784,5.406748496745019e-06,3.8,2.3815668202764977,1,5703.2022386890185
2022-2023,Graphite-ArtificialGraphite,38011000,Import,AUSTRALIA,0.02,13649.0,0.0294898260100265,1.4653088138325153e-06,1.6,0.004718372161604241,1,5703.2022386890185
2022-2023,Graphite-ArtificialGraphite,38011000,Import,AUSTRIA,0.08,58400.0,0.1179593040401061,1.3698630136986302e-06,5.5,0.06487761722205836,1,5703.2022386890185
2022-2023,Graphite-ArtificialGraphite,38011000,Import,BAHARAIN IS,0.0,13000.0,0.0,0.0,5.5,0.0,1,5703.2022386890185
2022-2023,Graphite-ArtificialGraphite,38011000,Import,BELGIUM,0.71,414816.0,1.046888823355942,1.7116022525649925e-06,5.5,0.5757888528457681,1,5703.2022386890185
2022-2023,Graphite-ArtificialGraphite,38011000,Import,BRAZIL,0.02,14027.0,0.0294898260100265,1.4258216297141229e-06,5.7,0.016809200825715107,1,5703.2022386890185
2022-2023,Graphite-ArtificialGraphite,38011000,Import,CANADA,0.0,68.0,0.0,0.0,1.5,0.0,1,5703.2022386890185
2022-2023,Graphite-ArtificialGraphite,38011000,Import,CHINA P RP,53.7,41661268.0,79.18018283692125,1.2889670088774063e-06,5.3,41.96549690356826,-1,5703.2022386890185
2022-2023,Graphite-ArtificialGraphite,38011000,Import,DENMARK,0.09,68065.0,0.1327042170451194,1.322265481525013e-06,5.5,0.07298731937481566,1,5703.2022386890185
2022-2023,Graphite-ArtificialGraphite,38011000,Import,FRANCE,1.7,359833.0,2.5066352108522554,4.724413825302293e-06,2.3,0.5765260984960187,1,5703.2022386890185
2022-2023,Graphite-ArtificialGraphite,38011000,Import,GERMANY,2.71,1225919.0,3.995871424358596,2.210586506938876e-06,2.1,0.8391329991153051,1,5703.2022386890185
2022-2023,Graphite-ArtificialGraphite,38011000,Import,HONG KONG,0.04,11817.0,0.058979652020053,3.384953880003385e-06,3.5,0.02064287820701855,1,5703.2022386890185
2022-2023,Graphite-ArtificialGraphite,38011000,Import,ITALY,0.22,43432.0,0.3243880861102919,5.065389574507276e-06,3.6,0.1167797109997051,1,5703.2022386890185
2022-2023,Graphite-ArtificialGraphite,38011000,Import,JAPAN,2.82,451165.0,4.158065467413741,6.250484855873128e-06,2.0,0.8316130934827483,1,5703.2022386890185
2022-2023,Graphite-ArtificialGraphite,38011000,Import,KOREA RP,0.34,30581.0,0.5013270421704512,1.111801445341879e-05,2.8,0.14037157180772633,1,5703.2022386890185
2022-2023,Graphite-ArtificialGraphite,38011000,Import,MALAYSIA,0.4,812183.0,0.5897965202005309,4.924998430156751e-07,4.5,0.2654084340902389,1,5703.2022386890185
2022-2023,Graphite-ArtificialGraphite,38011000,Import,NETHERLAND,0.28,171696.0,0.4128575641403715,1.630789302022179e-06,5.5,0.22707166027720432,1,5703.2022386890185
2022-2023,Graphite-ArtificialGraphite,38011000,Import,NORWAY,0.0,1.0,,0.0,1.1,0.0,1,5703.2022386890185
2022-2023,Graphite-ArtificialGraphite,38011000,Import,OMAN,0.0,14790.0,0.0,0.0,5.5,0.0,1,5703.2022386890185
2022-2023,Graphite-ArtificialGraphite,38011000,Import,POLAND,0.02,4560.0,0.0294898260100265,4.3859649122807014e-06,5.5,0.016219404305514575,1,5703.2022386890185
2022-2023,Graphite-ArtificialGraphite,38011000,Import,RUSSIA,0.0,1.0,,0.0,6.7,0.0,1,5703.2022386890185
2022-2023,Graphite-ArtificialGraphite,38011000,Import,SAUDI ARAB,0.0,1.0,,0.0,5.5,0.0,1,5703.2022386890185
2022-2023,Graphite-ArtificialGraphite,38011000,Import,SINGAPORE,0.0,1.0,0.0,0.0,2.3,0.0,1,5703.2022386890185
2022-2023,Graphite-ArtificialGraphite,38011000,Import,SLOVENIA,0.06,21200.0,0.0884694780300796,2.830188679245283e-06,5.5,0.04865821291654378,1,5703.2022386890185
2022-2023,Graphite-ArtificialGraphite,38011000,Import,SOUTH AFRICA,0.84,660001.0,1.2385726924211145,1.2727253443555388e-06,6.0,0.7431436154526686,1,5703.2022386890185
2022-2023,Graphite-ArtificialGraphite,38011000,Import,SPAIN,0.0,66.0,0.0,0.0,5.5,0.0,1,5703.2022386890185
2022-2023,Graphite-ArtificialGraphite,38011000,Import,SRI LANKA DSR,0.0,500.0,0.0,0.0,5.5,0.0,1,5703.2022386890185
2022-2023,Graphite-ArtificialGraphite,38011000,Import,SWEDEN,0.3,84134.0,0.4423473901503981,3.5657403665581097e-06,1.8,0.07962253022707165,1,5703.2022386890185
2022-2023,Graphite-ArtificialGraphite,38011000,Import,SWITZERLAND,0.36,57015.0,0.5308168681804777,6.314127861089187e-06,5.5,0.29194927749926275,1,5703.2022386890185
2022-2023,Graphite-ArtificialGraphite,38011000,Import,TAIWAN,0.0,4.0,0.0,0.0,5.5,0.0,1,5703.2022386890185
2022-2023,Graphite-ArtificialGraphite,38011000,Import,U ARAB EMTS,0.11,277340.0,0.1621940430551459,3.9662508112785753e-07,4.2,0.06812149808316129,1,5703.2022386890185
2022-2023,Graphite-ArtificialGraphite,38011000,Import,U K,0.42,235862.0,0.6192863462105572,1.7807022750591448e-06,2.9,0.17959304040106158,1,5703.2022386890185
2022-2023,Graphite-ArtificialGraphite,38011000,Import,U S A,2.58,255881.0,3.804187555293424,1.0082811932109066e-05,3.8,1.445591271011501,1,5703.2022386890185
2023-2024,Graphite-ArtificialGraphite,38011000,Import,AUSTRALIA,0.01,14015.0,0.0149454491107457,7.135212272565109e-07,1.6,0.002391271857719312,1,5703.2022386890185
2023-2024,Graphite-ArtificialGraphite,38011000,Import,AUSTRIA,0.19,109000.0,0.2839635331041698,1.7431192660550458e-06,5.5,0.1561799432072934,1,5703.2022386890185
2023-2024,Graphite-ArtificialGraphite,38011000,Import,BAHARAIN IS,0.0,1.0,,0.0,5.5,0.0,1,5703.2022386890185
2023-2024,Graphite-ArtificialGraphite,38011000,Import,BELGIUM,0.14,43527.0,0.2092362875504409,3.216394421853103e-06,5.5,0.1150799581527425,1,5703.2022386890185
2023-2024,Graphite-ArtificialGraphite,38011000,Import,BHUTAN,0.0,17700.0,0.0,0.0,5.5,0.0,1,5703.2022386890185
2023-2024,Graphite-ArtificialGraphite,38011000,Import,BRAZIL,0.02,26000.0,0.0298908982214915,7.692307692307693e-07,5.7,0.017037811986250158,1,5703.2022386890185
2023-2024,Graphite-ArtificialGraphite,38011000,Import,CANADA,0.03,1512.0,0.0448363473322373,1.984126984126984e-05,1.5,0.006725452099835595,1,5703.2022386890185
2023-2024,Graphite-ArtificialGraphite,38011000,Import,CHINA P RP,53.69,58407512.0,80.24211627559407,9.192310742494904e-07,5.3,42.52832162606485,-1,5703.2022386890185
2023-2024,Graphite-ArtificialGraphite,38011000,Import,DENMARK,0.03,14000.0,0.0448363473322373,2.1428571428571427e-06,5.5,0.024659991032730512,1,5703.2022386890185
2023-2024,Graphite-ArtificialGraphite,38011000,Import,FRANCE,1.27,252825.0,1.8980720370647135,5.0232374171858e-06,2.3,0.4365565685248841,1,5703.2022386890185
2023-2024,Graphite-ArtificialGraphite,38011000,Import,GERMANY,1.27,669557.0,1.8980720370647135,1.89677652537424e-06,2.1,0.39859512778358985,1,5703.2022386890185
2023-2024,Graphite-ArtificialGraphite,38011000,Import,HONG KONG,0.51,737547.0,0.7622179046480347,6.914813564423691e-07,3.5,0.2667762666268122,1,5703.2022386890185
2023-2024,Graphite-ArtificialGraphite,38011000,Import,ITALY,0.06,8550.0,0.0896726946644746,7.017543859649123e-06,3.6,0.03228217007921085,1,5703.2022386890185
2023-2024,Graphite-ArtificialGraphite,38011000,Import,JAPAN,2.59,391955.0,3.870871319683157,6.607901417254531e-06,2.0,0.7741742639366314,1,5703.2022386890185
2023-2024,Graphite-ArtificialGraphite,38011000,Import,KOREA RP,0.41,39518.0,0.6127634135405768,1.0375018978693254e-05,2.8,0.17157375579136153,1,5703.2022386890185
2023-2024,Graphite-ArtificialGraphite,38011000,Import,MALAYSIA,0.38,807735.0,0.5679270662083397,4.70451323763363e-07,4.5,0.2555671797937528,1,5703.2022386890185
2023-2024,Graphite-ArtificialGraphite,38011000,Import,NETHERLAND,0.4,360776.0,0.5978179644298312,1.108721200966805e-06,5.5,0.3287998804364071,1,5703.2022386890185
2023-2024,Graphite-ArtificialGraphite,38011000,Import,NORWAY,0.15,144000.0,0.2241817366611866,1.0416666666666667e-06,1.1,0.024659991032730526,1,5703.2022386890185
2023-2024,Graphite-ArtificialGraphite,38011000,Import,OMAN,0.0,1.0,,0.0,5.5,0.0,1,5703.2022386890185
2023-2024,Graphite-ArtificialGraphite,38011000,Import,POLAND,0.0,1.0,,0.0,5.5,0.0,1,5703.2022386890185
2023-2024,Graphite-ArtificialGraphite,38011000,Import,SINGAPORE,0.01,102462.0,0.0149454491107457,9.75971579707599e-08,2.3,0.0034374532954715106,1,5703.2022386890185
2023-2024,Graphite-ArtificialGraphite,38011000,Import,SLOVENIA,0.0,1.0,,0.0,5.5,0.0,1,5703.2022386890185
2023-2024,Graphite-ArtificialGraphite,38011000,Import,SOUTH AFRICA,1.22,1180000.0,1.8233447915109848,1.0338983050847457e-06,6.0,1.0940068749065908,1,5703.2022386890185
2023-2024,Graphite-ArtificialGraphite,38011000,Import,SPAIN,0.07,440.0,0.1046181437752204,0.0001590909090909091,5.5,0.05753997907637122,1,5703.2022386890185
2023-2024,Graphite-ArtificialGraphite,38011000,Import,SRI LANKA DSR,0.0,1.0,,0.0,5.5,0.0,1,5703.2022386890185
2023-2024,Graphite-ArtificialGraphite,38011000,Import,SWEDEN,0.24,56864.0,0.3586907786578986,4.220596510973551e-06,1.8,0.06456434015842175,1,5703.2022386890185
2023-2024,Graphite-ArtificialGraphite,38011000,Import,SWITZERLAND,0.56,77332.0,0.8369451502017637,7.241504163864895e-06,5.5,0.4603198326109701,1,5703.2022386890185
2023-2024,Graphite-ArtificialGraphite,38011000,Import,TAIWAN,0.11,124408.0,0.1643999402182035,8.841875120571025e-07,5.5,0.09041996712001192,1,5703.2022386890185
2023-2024,Graphite-ArtificialGraphite,38011000,Import,U ARAB EMTS,0.29,797020.0,0.4334180242116275,3.638553612205465e-07,4.2,0.18203557016888355,1,5703.2022386890185
2023-2024,Graphite-ArtificialGraphite,38011000,Import,U K,0.31,359936.0,0.4633089224331191,8.612642247510668e-07,2.9,0.13435958750560453,1,5703.2022386890185
2023-2024,Graphite-ArtificialGraphite,38011000,Import,U S A,2.95,142601.0,4.408907487670005,2.0687091955876887e-05,3.8,1.6753848453146016,-1,5703.2022386890185
2024-2025,Graphite-ArtificialGraphite,38011000,Import,AUSTRALIA,0.01,27991.0,0.0171057133082449,3.5725768997177665e-07,1.6,0.0027369141293191843,1,5703.2022386890185
2024-2025,Graphite-ArtificialGraphite,38011000,Import,AUSTRIA,0.26,155700.0,0.4447485460143688,1.6698779704560053e-06,5.5,0.24461170030790283,1,5703.2022386890185
2024-2025,Graphite-ArtificialGraphite,38011000,Import,BAHARAIN IS,0.03,53000.0,0.0513171399247348,5.660377358490566e-07,5.5,0.028224426958604144,1,5703.2022386890185
2024-2025,Graphite-ArtificialGraphite,38011000,Import,BELGIUM,0.09,15381.0,0.1539514197742045,5.851375073142188e-06,5.5,0.08467328087581248,1,5703.2022386890185
2024-2025,Graphite-ArtificialGraphite,38011000,Import,BHUTAN,0.05,250720.0,0.0855285665412247,1.9942565411614552e-07,5.5,0.04704071159767359,1,5703.2022386890185
